температура печи
4.3599998474121e+01 2.3571472167969e+01 0.0000000000000e+00
4.3616664886475e+01 2.3581075668335e+01 0.0000000000000e+00
4.3633335113525e+01 2.3590681076050e+01 0.0000000000000e+00
4.3650001525879e+01 2.3600290298462e+01 0.0000000000000e+00
4.3666667938232e+01 2.3609901428223e+01 0.0000000000000e+00
4.3683334350586e+01 2.3619516372681e+01 0.0000000000000e+00
4.3700000762939e+01 2.3629133224487e+01 0.0000000000000e+00
4.3716667175293e+01 2.3638753890991e+01 0.0000000000000e+00
4.3733333587646e+01 2.3648376464844e+01 0.0000000000000e+00
4.3750000000000e+01 2.3658002853394e+01 0.0000000000000e+00
4.3766666412354e+01 2.3667631149292e+01 0.0000000000000e+00
4.3783332824707e+01 2.3677263259888e+01 0.0000000000000e+00
4.3799999237061e+01 2.3686897277832e+01 0.0000000000000e+00
4.3816665649414e+01 2.3696535110474e+01 0.0000000000000e+00
4.3833332061768e+01 2.3706174850464e+01 0.0000000000000e+00
4.3849998474121e+01 2.3715818405151e+01 0.0000000000000e+00
4.3866664886475e+01 2.3725463867188e+01 0.0000000000000e+00
4.3883335113525e+01 2.3735113143921e+01 0.0000000000000e+00
4.3900001525879e+01 2.3744764328003e+01 0.0000000000000e+00
4.3916667938232e+01 2.3754419326782e+01 0.0000000000000e+00
4.3933334350586e+01 2.3764076232910e+01 0.0000000000000e+00
4.3950000762939e+01 2.3773736953735e+01 0.0000000000000e+00
4.3966667175293e+01 2.3783399581909e+01 0.0000000000000e+00
4.3983333587646e+01 2.3793066024780e+01 0.0000000000000e+00
4.4000000000000e+01 2.3802734375000e+01 0.0000000000000e+00
4.4016666412354e+01 2.3812406539917e+01 0.0000000000000e+00
4.4033332824707e+01 2.3822080612183e+01 0.0000000000000e+00
4.4049999237061e+01 2.3831756591797e+01 0.0000000000000e+00
4.4066665649414e+01 2.3841436386108e+01 0.0000000000000e+00
4.4083332061768e+01 2.3851118087769e+01 0.0000000000000e+00
4.4099998474121e+01 2.3860803604126e+01 0.0000000000000e+00
4.4116664886475e+01 2.3870491027832e+01 0.0000000000000e+00
4.4133335113525e+01 2.3880182266235e+01 0.0000000000000e+00
4.4150001525879e+01 2.3889875411987e+01 0.0000000000000e+00
4.4166667938232e+01 2.3899572372437e+01 0.0000000000000e+00
4.4183334350586e+01 2.3909271240234e+01 0.0000000000000e+00
4.4200000762939e+01 2.3918973922729e+01 0.0000000000000e+00
4.4216667175293e+01 2.3928678512573e+01 0.0000000000000e+00
4.4233333587646e+01 2.3938386917114e+01 0.0000000000000e+00
4.4250000000000e+01 2.3948097229004e+01 0.0000000000000e+00
4.4266666412354e+01 2.3957811355591e+01 0.0000000000000e+00
4.4283332824707e+01 2.3967527389526e+01 0.0000000000000e+00
4.4299999237061e+01 2.3977247238159e+01 0.0000000000000e+00
4.4316665649414e+01 2.3986968994141e+01 0.0000000000000e+00
4.4333332061768e+01 2.3996694564819e+01 0.0000000000000e+00
4.4349998474121e+01 2.4006422042847e+01 0.0000000000000e+00
4.4366664886475e+01 2.4016153335571e+01 0.0000000000000e+00
4.4383335113525e+01 2.4025886535645e+01 0.0000000000000e+00
4.4400001525879e+01 2.4035623550415e+01 0.0000000000000e+00
4.4416667938232e+01 2.4045362472534e+01 0.0000000000000e+00
4.4433334350586e+01 2.4055105209351e+01 0.0000000000000e+00
4.4450000762939e+01 2.4064849853516e+01 0.0000000000000e+00
4.4466667175293e+01 2.4074598312378e+01 0.0000000000000e+00
4.4483333587646e+01 2.4084348678589e+01 0.0000000000000e+00
4.4500000000000e+01 2.4094102859497e+01 0.0000000000000e+00
4.4516666412354e+01 2.4103858947754e+01 0.0000000000000e+00
4.4533332824707e+01 2.4113618850708e+01 0.0000000000000e+00
4.4549999237061e+01 2.4123380661011e+01 0.0000000000000e+00
4.4566665649414e+01 2.4133144378662e+01 0.0000000000000e+00
4.4583332061768e+01 2.4142911911011e+01 0.0000000000000e+00
4.4599998474121e+01 2.4152681350708e+01 0.0000000000000e+00
4.4616664886475e+01 2.4162454605103e+01 0.0000000000000e+00
4.4633335113525e+01 2.4172229766846e+01 0.0000000000000e+00
4.4650001525879e+01 2.4182008743286e+01 0.0000000000000e+00
4.4666667938232e+01 2.4191789627075e+01 0.0000000000000e+00
4.4683334350586e+01 2.4201574325562e+01 0.0000000000000e+00
4.4700000762939e+01 2.4211360931396e+01 0.0000000000000e+00
4.4716667175293e+01 2.4221151351929e+01 0.0000000000000e+00
4.4733333587646e+01 2.4230943679810e+01 0.0000000000000e+00
4.4750000000000e+01 2.4240739822388e+01 0.0000000000000e+00
4.4766666412354e+01 2.4250537872314e+01 0.0000000000000e+00
4.4783332824707e+01 2.4260339736938e+01 0.0000000000000e+00
4.4799999237061e+01 2.4270143508911e+01 0.0000000000000e+00
4.4816665649414e+01 2.4279951095581e+01 0.0000000000000e+00
4.4833332061768e+01 2.4289760589600e+01 0.0000000000000e+00
4.4849998474121e+01 2.4299573898315e+01 0.0000000000000e+00
4.4866664886475e+01 2.4309389114380e+01 0.0000000000000e+00
4.4883335113525e+01 2.4319208145142e+01 0.0000000000000e+00
4.4900001525879e+01 2.4329029083252e+01 0.0000000000000e+00
4.4916667938232e+01 2.4338851928711e+01 0.0000000000000e+00
4.4933334350586e+01 2.4348678588867e+01 0.0000000000000e+00
4.4950000762939e+01 2.4358507156372e+01 0.0000000000000e+00
4.4966667175293e+01 2.4368339538574e+01 0.0000000000000e+00
4.4983333587646e+01 2.4378173828125e+01 0.0000000000000e+00
4.5000000000000e+01 2.4388011932373e+01 0.0000000000000e+00
4.5016666412354e+01 2.4397851943970e+01 0.0000000000000e+00
4.5033332824707e+01 2.4407695770264e+01 0.0000000000000e+00
4.5049999237061e+01 2.4417541503906e+01 0.0000000000000e+00
4.5066665649414e+01 2.4427391052246e+01 0.0000000000000e+00
4.5083332061768e+01 2.4437242507935e+01 0.0000000000000e+00
4.5099998474121e+01 2.4447097778320e+01 0.0000000000000e+00
4.5116664886475e+01 2.4456954956055e+01 0.0000000000000e+00
4.5133335113525e+01 2.4466815948486e+01 0.0000000000000e+00
4.5150001525879e+01 2.4476678848267e+01 0.0000000000000e+00
4.5166667938232e+01 2.4486545562744e+01 0.0000000000000e+00
4.5183334350586e+01 2.4496414184570e+01 0.0000000000000e+00
4.5200000762939e+01 2.4506286621094e+01 0.0000000000000e+00
4.5216667175293e+01 2.4516160964966e+01 0.0000000000000e+00
4.5233333587646e+01 2.4526037216187e+01 0.0000000000000e+00
4.5250000000000e+01 2.4535917282104e+01 0.0000000000000e+00
4.5266666412354e+01 2.4545799255371e+01 0.0000000000000e+00
4.5283332824707e+01 2.4555685043335e+01 0.0000000000000e+00
4.5299999237061e+01 2.4565572738647e+01 0.0000000000000e+00
4.5316665649414e+01 2.4575464248657e+01 0.0000000000000e+00
4.5333332061768e+01 2.4585357666016e+01 0.0000000000000e+00
4.5349998474121e+01 2.4595254898071e+01 0.0000000000000e+00
4.5366664886475e+01 2.4605154037476e+01 0.0000000000000e+00
4.5383335113525e+01 2.4615056991577e+01 0.0000000000000e+00
4.5400001525879e+01 2.4624961853027e+01 0.0000000000000e+00
4.5416667938232e+01 2.4634870529175e+01 0.0000000000000e+00
4.5433334350586e+01 2.4644781112671e+01 0.0000000000000e+00
4.5450000762939e+01 2.4654695510864e+01 0.0000000000000e+00
4.5466667175293e+01 2.4664611816406e+01 0.0000000000000e+00
4.5483333587646e+01 2.4674530029297e+01 0.0000000000000e+00
4.5500000000000e+01 2.4684452056885e+01 0.0000000000000e+00
4.5516666412354e+01 2.4694375991821e+01 0.0000000000000e+00
4.5533332824707e+01 2.4704303741455e+01 0.0000000000000e+00
4.5549999237061e+01 2.4714233398438e+01 0.0000000000000e+00
4.5566665649414e+01 2.4724166870117e+01 0.0000000000000e+00
4.5583332061768e+01 2.4734102249146e+01 0.0000000000000e+00
4.5599998474121e+01 2.4744041442871e+01 0.0000000000000e+00
4.5616664886475e+01 2.4753982543945e+01 0.0000000000000e+00
4.5633335113525e+01 2.4763927459717e+01 0.0000000000000e+00
4.5650001525879e+01 2.4773874282837e+01 0.0000000000000e+00
4.5666667938232e+01 2.4783824920654e+01 0.0000000000000e+00
4.5683334350586e+01 2.4793777465820e+01 0.0000000000000e+00
4.5700000762939e+01 2.4803731918335e+01 0.0000000000000e+00
4.5716667175293e+01 2.4813690185547e+01 0.0000000000000e+00
4.5733333587646e+01 2.4823650360107e+01 0.0000000000000e+00
4.5750000000000e+01 2.4833614349365e+01 0.0000000000000e+00
4.5766666412354e+01 2.4843580245972e+01 0.0000000000000e+00
4.5783332824707e+01 2.4853549957275e+01 0.0000000000000e+00
4.5799999237061e+01 2.4863521575928e+01 0.0000000000000e+00
4.5816665649414e+01 2.4873497009277e+01 0.0000000000000e+00
4.5833332061768e+01 2.4883474349976e+01 0.0000000000000e+00
4.5849998474121e+01 2.4893455505371e+01 0.0000000000000e+00
4.5866664886475e+01 2.4903438568115e+01 0.0000000000000e+00
4.5883335113525e+01 2.4913425445557e+01 0.0000000000000e+00
4.5900001525879e+01 2.4923414230347e+01 0.0000000000000e+00
4.5916667938232e+01 2.4933404922485e+01 0.0000000000000e+00
4.5933334350586e+01 2.4943399429321e+01 0.0000000000000e+00
4.5950000762939e+01 2.4953395843506e+01 0.0000000000000e+00
4.5966667175293e+01 2.4963396072388e+01 0.0000000000000e+00
4.5983333587646e+01 2.4973398208618e+01 0.0000000000000e+00
4.6000000000000e+01 2.4983404159546e+01 0.0000000000000e+00
4.6016666412354e+01 2.4993412017822e+01 0.0000000000000e+00
4.6033332824707e+01 2.5003423690796e+01 0.0000000000000e+00
4.6049999237061e+01 2.5013437271118e+01 0.0000000000000e+00
4.6066665649414e+01 2.5023454666138e+01 0.0000000000000e+00
4.6083332061768e+01 2.5033473968506e+01 0.0000000000000e+00
4.6099998474121e+01 2.5043495178223e+01 0.0000000000000e+00
4.6116664886475e+01 2.5053520202637e+01 0.0000000000000e+00
4.6133335113525e+01 2.5063547134399e+01 0.0000000000000e+00
4.6150001525879e+01 2.5073577880859e+01 0.0000000000000e+00
4.6166667938232e+01 2.5083610534668e+01 0.0000000000000e+00
4.6183334350586e+01 2.5093647003174e+01 0.0000000000000e+00
4.6200000762939e+01 2.5103685379028e+01 0.0000000000000e+00
4.6216667175293e+01 2.5113727569580e+01 0.0000000000000e+00
4.6233333587646e+01 2.5123771667480e+01 0.0000000000000e+00
4.6250000000000e+01 2.5133819580078e+01 0.0000000000000e+00
4.6266666412354e+01 2.5143869400024e+01 0.0000000000000e+00
4.6283332824707e+01 2.5153921127319e+01 0.0000000000000e+00
4.6299999237061e+01 2.5163976669312e+01 0.0000000000000e+00
4.6316665649414e+01 2.5174034118652e+01 0.0000000000000e+00
4.6333332061768e+01 2.5184095382690e+01 0.0000000000000e+00
4.6349998474121e+01 2.5194158554077e+01 0.0000000000000e+00
4.6366664886475e+01 2.5204225540161e+01 0.0000000000000e+00
4.6383335113525e+01 2.5214294433594e+01 0.0000000000000e+00
4.6400001525879e+01 2.5224367141724e+01 0.0000000000000e+00
4.6416667938232e+01 2.5234441757202e+01 0.0000000000000e+00
4.6433334350586e+01 2.5244518280029e+01 0.0000000000000e+00
4.6450000762939e+01 2.5254598617554e+01 0.0000000000000e+00
4.6466667175293e+01 2.5264680862427e+01 0.0000000000000e+00
4.6483333587646e+01 2.5274766921997e+01 0.0000000000000e+00
4.6500000000000e+01 2.5284854888916e+01 0.0000000000000e+00
4.6516666412354e+01 2.5294946670532e+01 0.0000000000000e+00
4.6533332824707e+01 2.5305040359497e+01 0.0000000000000e+00
4.6549999237061e+01 2.5315137863159e+01 0.0000000000000e+00
4.6566665649414e+01 2.5325237274170e+01 0.0000000000000e+00
4.6583332061768e+01 2.5335340499878e+01 0.0000000000000e+00
4.6599998474121e+01 2.5345445632935e+01 0.0000000000000e+00
4.6616664886475e+01 2.5355552673340e+01 0.0000000000000e+00
4.6633335113525e+01 2.5365663528442e+01 0.0000000000000e+00
4.6650001525879e+01 2.5375776290894e+01 0.0000000000000e+00
4.6666667938232e+01 2.5385892868042e+01 0.0000000000000e+00
4.6683334350586e+01 2.5396011352539e+01 0.0000000000000e+00
4.6700000762939e+01 2.5406133651733e+01 0.0000000000000e+00
4.6716667175293e+01 2.5416257858276e+01 0.0000000000000e+00
4.6733333587646e+01 2.5426385879517e+01 0.0000000000000e+00
4.6750000000000e+01 2.5436515808105e+01 0.0000000000000e+00
4.6766666412354e+01 2.5446647644043e+01 0.0000000000000e+00
4.6783332824707e+01 2.5456783294678e+01 0.0000000000000e+00
4.6799999237061e+01 2.5466920852661e+01 0.0000000000000e+00
4.6816665649414e+01 2.5477062225342e+01 0.0000000000000e+00
4.6833332061768e+01 2.5487205505371e+01 0.0000000000000e+00
4.6849998474121e+01 2.5497352600098e+01 0.0000000000000e+00
4.6866664886475e+01 2.5507501602173e+01 0.0000000000000e+00
4.6883335113525e+01 2.5517654418945e+01 0.0000000000000e+00
4.6900001525879e+01 2.5527809143066e+01 0.0000000000000e+00
4.6916667938232e+01 2.5537965774536e+01 0.0000000000000e+00
4.6933334350586e+01 2.5548126220703e+01 0.0000000000000e+00
4.6950000762939e+01 2.5558288574219e+01 0.0000000000000e+00
4.6966667175293e+01 2.5568454742432e+01 0.0000000000000e+00
4.6983333587646e+01 2.5578622817993e+01 0.0000000000000e+00
4.7000000000000e+01 2.5588794708252e+01 0.0000000000000e+00
4.7016666412354e+01 2.5598968505859e+01 0.0000000000000e+00
4.7033332824707e+01 2.5609144210815e+01 0.0000000000000e+00
4.7049999237061e+01 2.5619323730469e+01 0.0000000000000e+00
4.7066665649414e+01 2.5629505157471e+01 0.0000000000000e+00
4.7083332061768e+01 2.5639690399170e+01 0.0000000000000e+00
4.7099998474121e+01 2.5649877548218e+01 0.0000000000000e+00
4.7116664886475e+01 2.5660068511963e+01 0.0000000000000e+00
4.7133335113525e+01 2.5670261383057e+01 0.0000000000000e+00
4.7150001525879e+01 2.5680458068848e+01 0.0000000000000e+00
4.7166667938232e+01 2.5690656661987e+01 0.0000000000000e+00
4.7183334350586e+01 2.5700857162476e+01 0.0000000000000e+00
4.7200000762939e+01 2.5711061477661e+01 0.0000000000000e+00
4.7216667175293e+01 2.5721267700195e+01 0.0000000000000e+00
4.7233333587646e+01 2.5731477737427e+01 0.0000000000000e+00
4.7250000000000e+01 2.5741689682007e+01 0.0000000000000e+00
4.7266666412354e+01 2.5751905441284e+01 0.0000000000000e+00
4.7283332824707e+01 2.5762123107910e+01 0.0000000000000e+00
4.7299999237061e+01 2.5772342681885e+01 0.0000000000000e+00
4.7316665649414e+01 2.5782566070557e+01 0.0000000000000e+00
4.7333332061768e+01 2.5792791366577e+01 0.0000000000000e+00
4.7349998474121e+01 2.5803020477295e+01 0.0000000000000e+00
4.7366664886475e+01 2.5813251495361e+01 0.0000000000000e+00
4.7383335113525e+01 2.5823486328125e+01 0.0000000000000e+00
4.7400001525879e+01 2.5833723068237e+01 0.0000000000000e+00
4.7416667938232e+01 2.5843963623047e+01 0.0000000000000e+00
4.7433334350586e+01 2.5854206085205e+01 0.0000000000000e+00
4.7450000762939e+01 2.5864450454712e+01 0.0000000000000e+00
4.7466667175293e+01 2.5874698638916e+01 0.0000000000000e+00
4.7483333587646e+01 2.5884948730469e+01 0.0000000000000e+00
4.7500000000000e+01 2.5895202636719e+01 0.0000000000000e+00
4.7516666412354e+01 2.5905458450317e+01 0.0000000000000e+00
4.7533332824707e+01 2.5915718078613e+01 0.0000000000000e+00
4.7549999237061e+01 2.5925979614258e+01 0.0000000000000e+00
4.7566665649414e+01 2.5936243057251e+01 0.0000000000000e+00
4.7583332061768e+01 2.5946510314941e+01 0.0000000000000e+00
4.7599998474121e+01 2.5956779479980e+01 0.0000000000000e+00
4.7616664886475e+01 2.5967052459717e+01 0.0000000000000e+00
4.7633335113525e+01 2.5977327346802e+01 0.0000000000000e+00
4.7650001525879e+01 2.5987606048584e+01 0.0000000000000e+00
4.7666667938232e+01 2.5997886657715e+01 0.0000000000000e+00
4.7683334350586e+01 2.6008169174194e+01 0.0000000000000e+00
4.7700000762939e+01 2.6018455505371e+01 0.0000000000000e+00
4.7716667175293e+01 2.6028743743896e+01 0.0000000000000e+00
4.7733333587646e+01 2.6039035797119e+01 0.0000000000000e+00
4.7750000000000e+01 2.6049329757690e+01 0.0000000000000e+00
4.7766666412354e+01 2.6059627532959e+01 0.0000000000000e+00
4.7783332824707e+01 2.6069927215576e+01 0.0000000000000e+00
4.7799999237061e+01 2.6080228805542e+01 0.0000000000000e+00
4.7816665649414e+01 2.6090534210205e+01 0.0000000000000e+00
4.7833332061768e+01 2.6100841522217e+01 0.0000000000000e+00
4.7849998474121e+01 2.6111152648926e+01 0.0000000000000e+00
4.7866664886475e+01 2.6121465682983e+01 0.0000000000000e+00
4.7883335113525e+01 2.6131782531738e+01 0.0000000000000e+00
4.7900001525879e+01 2.6142101287842e+01 0.0000000000000e+00
4.7916667938232e+01 2.6152421951294e+01 0.0000000000000e+00
4.7933334350586e+01 2.6162746429443e+01 0.0000000000000e+00
4.7950000762939e+01 2.6173072814941e+01 0.0000000000000e+00
4.7966667175293e+01 2.6183403015137e+01 0.0000000000000e+00
4.7983333587646e+01 2.6193735122681e+01 0.0000000000000e+00
4.8000000000000e+01 2.6204071044922e+01 0.0000000000000e+00
4.8016666412354e+01 2.6214408874512e+01 0.0000000000000e+00
4.8033332824707e+01 2.6224748611450e+01 0.0000000000000e+00
4.8049999237061e+01 2.6235092163086e+01 0.0000000000000e+00
4.8066665649414e+01 2.6245437622070e+01 0.0000000000000e+00
4.8083332061768e+01 2.6255786895752e+01 0.0000000000000e+00
4.8099998474121e+01 2.6266138076782e+01 0.0000000000000e+00
4.8116664886475e+01 2.6276491165161e+01 0.0000000000000e+00
4.8133335113525e+01 2.6286848068237e+01 0.0000000000000e+00
4.8150001525879e+01 2.6297206878662e+01 0.0000000000000e+00
4.8166667938232e+01 2.6307569503784e+01 0.0000000000000e+00
4.8183334350586e+01 2.6317934036255e+01 0.0000000000000e+00
4.8200000762939e+01 2.6328302383423e+01 0.0000000000000e+00
4.8216667175293e+01 2.6338672637939e+01 0.0000000000000e+00
4.8233333587646e+01 2.6349044799805e+01 0.0000000000000e+00
4.8250000000000e+01 2.6359420776367e+01 0.0000000000000e+00
4.8266666412354e+01 2.6369798660278e+01 0.0000000000000e+00
4.8283332824707e+01 2.6380180358887e+01 0.0000000000000e+00
4.8299999237061e+01 2.6390563964844e+01 0.0000000000000e+00
4.8316665649414e+01 2.6400951385498e+01 0.0000000000000e+00
4.8333332061768e+01 2.6411340713501e+01 0.0000000000000e+00
4.8349998474121e+01 2.6421731948853e+01 0.0000000000000e+00
4.8366664886475e+01 2.6432126998901e+01 0.0000000000000e+00
4.8383335113525e+01 2.6442523956299e+01 0.0000000000000e+00
4.8400001525879e+01 2.6452924728394e+01 0.0000000000000e+00
4.8416667938232e+01 2.6463327407837e+01 0.0000000000000e+00
4.8433334350586e+01 2.6473731994629e+01 0.0000000000000e+00
4.8450000762939e+01 2.6484140396118e+01 0.0000000000000e+00
4.8466667175293e+01 2.6494550704956e+01 0.0000000000000e+00
4.8483333587646e+01 2.6504964828491e+01 0.0000000000000e+00
4.8500000000000e+01 2.6515380859375e+01 0.0000000000000e+00
4.8516666412354e+01 2.6525800704956e+01 0.0000000000000e+00
4.8533332824707e+01 2.6536222457886e+01 0.0000000000000e+00
4.8549999237061e+01 2.6546646118164e+01 0.0000000000000e+00
4.8566665649414e+01 2.6557073593140e+01 0.0000000000000e+00
4.8583332061768e+01 2.6567502975464e+01 0.0000000000000e+00
4.8599998474121e+01 2.6577936172485e+01 0.0000000000000e+00
4.8616664886475e+01 2.6588371276855e+01 0.0000000000000e+00
4.8633335113525e+01 2.6598808288574e+01 0.0000000000000e+00
4.8650001525879e+01 2.6609249114990e+01 0.0000000000000e+00
4.8666667938232e+01 2.6619691848755e+01 0.0000000000000e+00
4.8683334350586e+01 2.6630138397217e+01 0.0000000000000e+00
4.8700000762939e+01 2.6640586853027e+01 0.0000000000000e+00
4.8716667175293e+01 2.6651039123535e+01 0.0000000000000e+00
4.8733333587646e+01 2.6661493301392e+01 0.0000000000000e+00
4.8750000000000e+01 2.6671949386597e+01 0.0000000000000e+00
4.8766666412354e+01 2.6682409286499e+01 0.0000000000000e+00
4.8783332824707e+01 2.6692871093750e+01 0.0000000000000e+00
4.8799999237061e+01 2.6703336715698e+01 0.0000000000000e+00
4.8816665649414e+01 2.6713804244995e+01 0.0000000000000e+00
4.8833332061768e+01 2.6724273681641e+01 0.0000000000000e+00
4.8849998474121e+01 2.6734746932983e+01 0.0000000000000e+00
4.8866664886475e+01 2.6745222091675e+01 0.0000000000000e+00
4.8883335113525e+01 2.6755701065063e+01 0.0000000000000e+00
4.8900001525879e+01 2.6766181945801e+01 0.0000000000000e+00
4.8916667938232e+01 2.6776664733887e+01 0.0000000000000e+00
4.8933334350586e+01 2.6787151336670e+01 0.0000000000000e+00
4.8950000762939e+01 2.6797639846802e+01 0.0000000000000e+00
4.8966667175293e+01 2.6808132171631e+01 0.0000000000000e+00
4.8983333587646e+01 2.6818626403809e+01 0.0000000000000e+00
4.9000000000000e+01 2.6829122543335e+01 0.0000000000000e+00
4.9016666412354e+01 2.6839622497559e+01 0.0000000000000e+00
